585 -65.9192 124.195
586 -64.3164 124.109
587 -62.6491 124.018
588 -60.9949 123.952
589 -59.4695 123.966
590 -58.1998 124.119
591 -57.2919 124.457
592 -56.8004 124.994
593 -56.716 125.705
594 -56.972 126.533
595 -57.4678 127.398
596 -58.0982 128.223
597 -58.7796 128.951
598 -59.4608 129.56
599 -60.1236 130.061
600 -60.7764 130.497
601 -61.4369 130.919
602 -62.1142 131.369
603 -62.7972 131.866
604 -63.4492 132.394
605 -64.0126 132.915
606 -64.4224 133.379
607 -64.6215 133.75
608 -64.5757 134.012
609 -64.2843 134.183
610 -63.7845 134.3
611 -63.1488 134.417
612 -62.4725 134.582
613 -61.8537 134.83
614 -61.3697 135.172
615 -61.0607 135.594
616 -60.9248 136.068
617 -60.927 136.555
618 -61.0171 137.025
619 -61.1505 137.461
620 -61.3043 137.863
621 -61.4813 138.244
622 -61.7043 138.627
623 -62.003 139.03
624 -62.3994 139.465
625 -62.8982 139.931
626 -63.4859 140.418
627 -64.1323 140.913
628 -64.7992 141.403
629 -65.4463 141.878
630 -66.0368 142.339
631 -66.5449 142.786
632 -66.9644 143.224
633 -67.3117 143.658
634 -67.6239 144.091
635 -67.9488 144.525
636 -68.3303 144.959
637 -68.7935 145.392
638 -69.33 145.822
639 -69.8961 146.242
640 -70.4227 146.645
641 -70.831 147.017
642 -71.0529 147.339
643 -71.0474 147.588
644 -70.8085 147.74
645 -70.3611 147.778
646 -69.7519 147.704
647 -69.0371 147.533
648 -68.2691 147.298
649 -67.4861 147.036
650 -66.7096 146.778
651 -65.9423 146.536
652 -65.1716 146.296
653 -64.383 146.03
654 -63.5713 145.701
655 -62.7486 145.285
656 -61.9526 144.778
657 -61.2439 144.205
658 -60.6966 143.612
659 -60.3775 143.05
660 -60.3226 142.559
661 -60.5173 142.153
662 -60.8916 141.816
663 -61.3324 141.505
664 -61.7116 141.165
665 -61.9184 140.743
666 -61.8844 140.21
667 -61.5954 139.568
668 -61.0886 138.854
669 -60.4378 138.133
670 -59.7287 137.482
671 -59.0322 136.969
672 -58.386 136.631
673 -57.7818 136.47
674 -57.1748 136.447
675 -56.5085 136.51
676 -55.7372 136.607
677 -54.8472 136.712
678 -53.8635 136.83
679 -52.8494 137
680 -51.8958 137.273
681 -51.0973 137.695
682 -50.5245 138.286
683 -50.2039 139.026
684 -50.1098 139.857
685 -50.1747 140.699
686 -50.3117 141.466
687 -50.442 142.091
688 -50.5175 142.533
689 -50.5333 142.792
690 -50.5297 142.9
691 -50.5805 142.909
692 -50.7714 142.875
693 -51.1734 142.841
694 -51.8198 142.824
695 -52.6947 142.814
696 -53.7377 142.777
697 -54.8585 142.672
698 -55.9646 142.468
